Time,mass A x axis,mass B x axis
0E+00,-1.914986E-03,2.123611E-03
1.666833E-02,-1.915032E-03,2.123684E-03
3.333666E-02,-1.915044E-03,2.123606E-03
5.000499E-02,-1.915723E-03,2.123628E-03
6.667332E-02,-1.914716E-03,2.123711E-03
8.334165E-02,-1.914674E-03,2.123796E-03
1.0001E-01,-1.914899E-03,2.123778E-03
1.166783E-01,-1.914827E-03,2.123038E-03
1.333466E-01,-1.914774E-03,2.122418E-03
1.50015E-01,-1.914638E-03,2.122414E-03
1.666833E-01,-1.914591E-03,2.122373E-03
1.833516E-01,-1.913727E-03,2.123714E-03
2.0002E-01,-1.915337E-03,2.123033E-03
2.166883E-01,-1.914879E-03,2.123151E-03
2.333566E-01,-1.9147E-03,2.123764E-03
2.500249E-01,-1.91534E-03,2.122923E-03
2.666933E-01,-1.914844E-03,2.124226E-03
2.833616E-01,-1.915183E-03,2.12364E-03
3.000299E-01,-1.914598E-03,2.125261E-03
3.166983E-01,-1.916074E-03,2.123116E-03
3.333666E-01,-1.914553E-03,2.124484E-03
3.500349E-01,-1.915339E-03,2.123564E-03
3.667033E-01,-1.915505E-03,2.123121E-03
3.833716E-01,-1.915192E-03,2.12344E-03
4.000399E-01,-1.914617E-03,2.123886E-03
4.167082E-01,-1.914349E-03,2.123431E-03
4.333766E-01,-1.914391E-03,2.123469E-03
4.500449E-01,-1.914397E-03,2.123502E-03
4.667132E-01,-1.91444E-03,2.123169E-03
4.833816E-01,-1.914436E-03,2.123742E-03
5.000499E-01,-1.915051E-03,2.12203E-03
5.167182E-01,-1.915E-03,2.122714E-03
5.333865E-01,-1.914507E-03,2.123349E-03
5.500549E-01,-1.915238E-03,2.123383E-03
5.667232E-01,-1.915123E-03,2.123453E-03
5.833915E-01,-1.915104E-03,2.124294E-03
6.000599E-01,-1.915641E-03,2.12314E-03
6.167282E-01,-1.915723E-03,2.123539E-03
6.333965E-01,-1.915736E-03,2.123752E-03
6.500649E-01,-1.915375E-03,2.123884E-03
6.667332E-01,-1.915101E-03,2.124098E-03
6.834015E-01,-1.915228E-03,2.123948E-03
7.000698E-01,-1.915212E-03,2.123885E-03
7.167382E-01,-1.915163E-03,2.123718E-03
7.334065E-01,-1.915179E-03,2.123726E-03
7.500748E-01,-1.914239E-03,2.12392E-03
7.667432E-01,-1.91413E-03,2.12387E-03
7.834115E-01,-1.914533E-03,2.123471E-03
8.000798E-01,-1.91487E-03,2.122692E-03
8.167482E-01,-1.914707E-03,2.122382E-03
8.334165E-01,-1.913987E-03,2.1228E-03
8.500848E-01,-1.914354E-03,2.122919E-03
8.667531E-01,-1.915495E-03,2.122377E-03
8.834215E-01,-1.914864E-03,2.123238E-03
9.000898E-01,-1.915384E-03,2.12331E-03
9.167581E-01,-1.915298E-03,2.123467E-03
9.334265E-01,-1.915258E-03,2.123594E-03
9.500948E-01,-1.915363E-03,2.123778E-03
9.667631E-01,-1.915435E-03,2.123578E-03
9.834314E-01,-1.915283E-03,2.123557E-03
1.0001E+00,-1.915619E-03,2.123733E-03
1.016768E+00,-1.915866E-03,2.123667E-03
1.033436E+00,-1.915008E-03,2.123582E-03
1.050105E+00,-1.915036E-03,2.123583E-03
1.066773E+00,-1.914905E-03,2.123586E-03
1.083441E+00,-1.914862E-03,2.123085E-03
1.10011E+00,-1.914468E-03,2.123258E-03
1.116778E+00,-1.914677E-03,2.123166E-03
1.133446E+00,-1.914132E-03,2.123018E-03
1.150115E+00,-1.914424E-03,2.122527E-03
1.166783E+00,,2.123169E-03
1.183451E+00,,2.124488E-03
1.20012E+00,-1.441601E-03,2.130299E-03
1.216788E+00,-1.275677E-03,2.147256E-03
1.233456E+00,-1.164401E-03,2.17561E-03
1.250125E+00,-1.128109E-03,2.217231E-03
1.266793E+00,-1.152346E-03,2.270818E-03
1.283461E+00,-1.245335E-03,2.330015E-03
1.30013E+00,-1.393918E-03,2.384579E-03
1.316798E+00,-1.585008E-03,2.425009E-03
1.333466E+00,-1.797699E-03,2.445604E-03
1.350135E+00,-2.015291E-03,2.442245E-03
1.366803E+00,-2.215858E-03,2.413919E-03
1.383471E+00,-2.392586E-03,2.360117E-03
1.40014E+00,-2.523374E-03,2.279979E-03
1.416808E+00,-2.60874E-03,2.18369E-03
1.433476E+00,-2.638799E-03,2.07143E-03
1.450145E+00,-2.612368E-03,1.953816E-03
1.466813E+00,-2.533918E-03,1.844795E-03
1.483481E+00,-2.411084E-03,1.745291E-03
1.50015E+00,-2.252379E-03,1.673192E-03
1.516818E+00,-2.065941E-03,1.631445E-03
1.533486E+00,-1.879969E-03,1.628734E-03
1.550155E+00,-1.709818E-03,1.673974E-03
1.566823E+00,-1.5643E-03,1.762704E-03
1.583491E+00,-1.464304E-03,1.890373E-03
1.60016E+00,-1.412131E-03,2.050835E-03
1.616828E+00,-1.404862E-03,2.230741E-03
1.633496E+00,-1.435814E-03,2.413715E-03
1.650165E+00,-1.505528E-03,2.577074E-03
1.666833E+00,-1.601747E-03,2.708126E-03
1.683501E+00,-1.719078E-03,2.797085E-03
1.70017E+00,-1.841934E-03,2.830951E-03
1.716838E+00,-1.959617E-03,2.812591E-03
1.733506E+00,-2.065353E-03,2.744311E-03
1.750175E+00,-2.153629E-03,2.62093E-03
1.766843E+00,-2.216962E-03,2.454016E-03
1.783511E+00,-2.251455E-03,2.255038E-03
1.80018E+00,-2.256982E-03,2.049579E-03
1.816848E+00,-2.235459E-03,1.83928E-03
1.833516E+00,-2.189149E-03,1.652259E-03
1.850185E+00,-2.129117E-03,1.494285E-03
1.866853E+00,-2.063547E-03,1.388546E-03
1.883521E+00,-2.001242E-03,1.344023E-03
1.90019E+00,-1.948313E-03,1.368878E-03
1.916858E+00,-1.911436E-03,1.458477E-03
1.933526E+00,-1.890708E-03,1.6108E-03
1.950195E+00,-1.881604E-03,1.806675E-03
1.966863E+00,-1.881755E-03,2.034822E-03
1.983531E+00,-1.886615E-03,2.260517E-03
2.0002E+00,-1.892599E-03,2.479257E-03
2.016868E+00,-1.894368E-03,2.668504E-03
2.033536E+00,-1.89355E-03,2.81539E-03
2.050205E+00,-1.882641E-03,2.909622E-03
2.066873E+00,-1.867266E-03,2.940038E-03
2.083541E+00,-1.845692E-03,2.910014E-03
2.10021E+00,-1.822643E-03,2.817782E-03
2.116878E+00,-1.797006E-03,2.670875E-03
2.133546E+00,-1.7739E-03,2.486336E-03
2.150215E+00,-1.757628E-03,2.266751E-03
2.166883E+00,-1.752748E-03,2.041485E-03
2.183551E+00,-1.762899E-03,1.825503E-03
2.20022E+00,-1.791411E-03,1.641024E-03
2.216888E+00,-1.840936E-03,1.498623E-03
2.233556E+00,-1.915317E-03,1.417097E-03
2.250225E+00,-2.002654E-03,1.399831E-03
2.266893E+00,-2.098244E-03,1.447869E-03
2.283561E+00,-2.196249E-03,1.546207E-03
2.300229E+00,-2.27823E-03,1.692138E-03
2.316898E+00,-2.334378E-03,1.868377E-03
2.333566E+00,-2.362413E-03,2.057227E-03
2.350234E+00,-2.350643E-03,2.243686E-03
2.366903E+00,-2.305894E-03,2.418776E-03
2.383571E+00,-2.228422E-03,2.562045E-03
2.400239E+00,-2.118208E-03,2.666392E-03
2.416908E+00,-1.984623E-03,2.728194E-03
2.433576E+00,-1.837996E-03,2.741907E-03
2.450244E+00,-1.691615E-03,2.711546E-03
2.466913E+00,-1.55217E-03,2.63576E-03
2.483581E+00,-1.440459E-03,2.522229E-03
2.500249E+00,-1.362058E-03,2.38463E-03
2.516918E+00,-1.327143E-03,2.229995E-03
2.533586E+00,-1.338427E-03,2.086381E-03
2.550254E+00,-1.404163E-03,1.957549E-03
2.566923E+00,-1.519572E-03,1.854375E-03
2.583591E+00,-1.677924E-03,1.786605E-03
2.600259E+00,-1.866093E-03,1.755306E-03
2.616928E+00,-2.064617E-03,1.756602E-03
2.633596E+00,-2.254326E-03,1.78704E-03
2.650264E+00,-2.419287E-03,1.840479E-03
2.666933E+00,-2.546677E-03,1.908769E-03
2.683601E+00,-2.631663E-03,1.986497E-03
2.700269E+00,-2.655094E-03,2.068951E-03
2.716938E+00,-2.621964E-03,2.141733E-03
2.733606E+00,-2.533404E-03,2.206607E-03
2.750274E+00,-2.399918E-03,2.25869E-03
2.766943E+00,-2.220274E-03,2.292363E-03
2.783611E+00,-2.014583E-03,2.307964E-03
2.800279E+00,-1.796047E-03,2.308024E-03
2.816948E+00,-1.583392E-03,2.294819E-03
2.833616E+00,-1.39711E-03,2.271524E-03
2.850284E+00,-1.258657E-03,2.247277E-03
2.866953E+00,-1.17494E-03,2.225307E-03
2.883621E+00,-1.155629E-03,2.212424E-03
2.900289E+00,-1.195227E-03,2.210194E-03
2.916958E+00,-1.301978E-03,2.21514E-03
2.933626E+00,-1.463043E-03,2.227142E-03
2.950294E+00,-1.664234E-03,2.238098E-03
2.966963E+00,-1.880493E-03,2.245791E-03
2.983631E+00,-2.099498E-03,2.243362E-03
3.000299E+00,-2.29684E-03,2.227337E-03
3.016968E+00,-2.463765E-03,2.197718E-03
3.033636E+00,-2.584073E-03,2.157044E-03
3.050304E+00,-2.654651E-03,2.107017E-03
3.066973E+00,-2.665594E-03,2.047145E-03
3.083641E+00,-2.619151E-03,1.985216E-03
3.100309E+00,-2.51654E-03,1.926838E-03
3.116978E+00,-2.372065E-03,1.876581E-03
3.133646E+00,-2.192725E-03,1.839113E-03
3.150314E+00,-1.995354E-03,1.820491E-03
3.166983E+00,-1.794952E-03,1.827282E-03
3.183651E+00,-1.606877E-03,1.863284E-03
3.200319E+00,-1.456424E-03,1.928992E-03
3.216988E+00,-1.35224E-03,2.022349E-03
3.233656E+00,-1.304349E-03,2.140121E-03
3.250324E+00,-1.309052E-03,2.272253E-03
3.266993E+00,-1.362322E-03,2.402713E-03
3.283661E+00,-1.460719E-03,2.521097E-03
3.300329E+00,-1.592824E-03,2.60946E-03
3.316998E+00,-1.74355E-03,2.665762E-03
3.333666E+00,-1.899623E-03,2.681558E-03
3.350334E+00,-2.051187E-03,2.658012E-03
3.367003E+00,-2.184479E-03,2.589925E-03
3.383671E+00,-2.28993E-03,2.478967E-03
3.400339E+00,-2.364901E-03,2.331815E-03
3.417008E+00,-2.401141E-03,2.169584E-03
3.433676E+00,-2.396717E-03,1.996162E-03
3.450344E+00,-2.353006E-03,1.827535E-03
3.467013E+00,-2.279913E-03,1.677817E-03
3.483681E+00,-2.182999E-03,1.556232E-03
3.500349E+00,-2.073787E-03,1.479126E-03
3.517018E+00,-1.965071E-03,1.457546E-03
3.533686E+00,-1.865751E-03,1.495969E-03
3.550354E+00,-1.785951E-03,1.592763E-03
3.567023E+00,-1.733052E-03,1.744095E-03
3.583691E+00,-1.70432E-03,1.930155E-03
3.600359E+00,-1.699227E-03,2.133223E-03
3.617028E+00,-1.709258E-03,2.347588E-03
3.633696E+00,-1.734084E-03,2.54361E-03
3.650364E+00,-1.768075E-03,2.699356E-03
3.667033E+00,-1.805786E-03,2.819074E-03
3.683701E+00,-1.847063E-03,2.883002E-03
3.700369E+00,-1.884466E-03,2.892372E-03
3.717038E+00,-1.915422E-03,2.847239E-03
3.733706E+00,-1.937112E-03,2.741232E-03
3.750374E+00,-1.951436E-03,2.589432E-03
3.767042E+00,-1.954824E-03,2.396028E-03
3.783711E+00,-1.952264E-03,2.185362E-03
3.800379E+00,-1.945511E-03,1.961009E-03
3.817047E+00,-1.939925E-03,1.756562E-03
3.833716E+00,-1.939085E-03,1.585377E-03
3.850384E+00,-1.947355E-03,1.458724E-03
3.867052E+00,-1.969038E-03,1.390746E-03
3.883721E+00,-2.000697E-03,1.392384E-03
3.900389E+00,-2.041777E-03,1.46114E-03
3.917057E+00,-2.087482E-03,1.579256E-03
3.933726E+00,-2.129076E-03,1.74455E-03
3.950394E+00,-2.162237E-03,1.933543E-03
3.967062E+00,-2.173481E-03,2.137765E-03
3.983731E+00,-2.165187E-03,2.339932E-03
4.000399E+00,-2.131222E-03,2.521142E-03
4.017067E+00,-2.078365E-03,2.663266E-03
4.033736E+00,-2.004179E-03,2.762303E-03
4.050404E+00,-1.915732E-03,2.809104E-03
4.067072E+00,-1.818431E-03,2.808104E-03
4.083741E+00,-1.724042E-03,2.758388E-03
4.100409E+00,-1.635064E-03,2.656421E-03
4.117077E+00,-1.562494E-03,2.512214E-03
4.133746E+00,-1.514338E-03,2.343842E-03
4.150414E+00,-1.497611E-03,2.16075E-03
4.167082E+00,-1.512104E-03,1.989063E-03
4.183751E+00,-1.564882E-03,1.838027E-03
4.200419E+00,-1.660944E-03,1.719167E-03
4.217087E+00,-1.790107E-03,1.642642E-03
4.233756E+00,-1.938167E-03,1.614745E-03
4.250424E+00,-2.096733E-03,1.630157E-03
4.267092E+00,-2.247919E-03,1.685929E-03
4.283761E+00,-2.376629E-03,1.774362E-03
4.300429E+00,-2.472492E-03,1.885014E-03
4.317097E+00,-2.523168E-03,2.004285E-03
4.333766E+00,-2.530016E-03,2.1248E-03
4.350434E+00,-2.485577E-03,2.239609E-03
4.367102E+00,-2.394463E-03,2.339767E-03
4.383771E+00,-2.267418E-03,2.413246E-03
4.400439E+00,-2.105564E-03,2.463933E-03
4.417107E+00,-1.928078E-03,2.481516E-03
4.433776E+00,-1.740024E-03,2.473065E-03
4.450444E+00,-1.559951E-03,2.439413E-03
4.467112E+00,-1.408763E-03,2.385099E-03
4.483781E+00,-1.29543E-03,2.319061E-03
4.500449E+00,-1.236367E-03,2.244982E-03
4.517117E+00,-1.231693E-03,2.177384E-03
4.533786E+00,-1.286937E-03,2.121243E-03
4.550454E+00,-1.399973E-03,2.083442E-03
4.567122E+00,-1.563304E-03,2.058923E-03
4.583791E+00,-1.757178E-03,2.047609E-03
4.600459E+00,-1.962035E-03,2.047296E-03
4.617127E+00,-2.170151E-03,2.052741E-03
4.633796E+00,-2.349796E-03,2.062285E-03
4.650464E+00,-2.499676E-03,2.068981E-03
4.667132E+00,-2.601285E-03,2.071055E-03
4.683801E+00,-2.653645E-03,2.071485E-03
4.700469E+00,-2.644641E-03,2.067404E-03
4.717137E+00,-2.583429E-03,2.056393E-03
4.733806E+00,-2.468008E-03,2.044115E-03
4.750474E+00,-2.313148E-03,2.031744E-03
4.767142E+00,-2.117056E-03,2.021231E-03
4.783811E+00,-1.915759E-03,2.016426E-03
4.800479E+00,-1.709621E-03,2.019848E-03
4.817147E+00,-1.526611E-03,2.037951E-03
4.833816E+00,-1.3788E-03,2.070296E-03
4.850484E+00,-1.282691E-03,2.122817E-03
4.867152E+00,-1.248443E-03,2.189016E-03
4.883821E+00,-1.267045E-03,2.265949E-03
4.900489E+00,-1.343071E-03,2.343403E-03
4.917157E+00,-1.468416E-03,2.413568E-03
4.933826E+00,-1.622104E-03,2.467865E-03
4.950494E+00,-1.798451E-03,2.497747E-03
4.967162E+00,-1.979643E-03,2.501292E-03
4.983831E+00,-2.148824E-03,2.475037E-03
5.000499E+00,-2.294556E-03,2.417895E-03
5.017167E+00,-2.40706E-03,2.33031E-03
5.033836E+00,-2.479491E-03,2.225118E-03
5.050504E+00,-2.505869E-03,2.100376E-03
5.067172E+00,-2.484699E-03,1.973591E-03
5.083841E+00,-2.420418E-03,1.851276E-03
5.100509E+00,-2.3169E-03,1.74428E-03
5.117177E+00,-2.19179E-03,1.662714E-03
5.133846E+00,-2.046625E-03,1.614879E-03
5.150514E+00,-1.903787E-03,1.609051E-03
5.167182E+00,-1.771949E-03,1.650498E-03
5.183851E+00,-1.66249E-03,1.738817E-03
5.200519E+00,-1.585127E-03,1.867513E-03
5.217187E+00,-1.547809E-03,2.022416E-03
5.233856E+00,-1.541464E-03,2.198174E-03
5.250524E+00,-1.563631E-03,2.373592E-03
5.267192E+00,-1.613582E-03,2.535151E-03
5.28386E+00,-1.683813E-03,2.666716E-03
5.300529E+00,-1.764835E-03,2.756442E-03
5.317197E+00,-1.851546E-03,2.796569E-03
5.333865E+00,-1.931913E-03,2.787488E-03
5.350534E+00,-2.007385E-03,2.725374E-03
5.367202E+00,-2.067917E-03,2.61354E-03
5.38387E+00,-2.107823E-03,2.460623E-03
5.400539E+00,-2.129975E-03,2.276322E-03
5.417207E+00,-2.13246E-03,2.080868E-03
5.433875E+00,-2.115808E-03,1.88432E-03
5.450544E+00,-2.086048E-03,1.704457E-03
5.467212E+00,-2.048149E-03,1.55853E-03
5.48388E+00,-2.013035E-03,1.459285E-03
5.500549E+00,-1.982648E-03,1.417051E-03
5.517217E+00,-1.963832E-03,1.434461E-03
5.533885E+00,-1.955738E-03,1.513433E-03
5.550554E+00,-1.957568E-03,1.645807E-03
5.567222E+00,-1.965563E-03,1.82051E-03
5.58389E+00,-1.975052E-03,2.018731E-03
5.600559E+00,-1.980638E-03,2.221978E-03
5.617227E+00,-1.981378E-03,2.416949E-03
5.633895E+00,-1.971958E-03,2.591062E-03
5.650564E+00,-1.952514E-03,2.723099E-03
5.667232E+00,-1.921191E-03,2.807767E-03
5.6839E+00,-1.884686E-03,2.839347E-03
5.700569E+00,-1.839359E-03,2.816762E-03
5.717237E+00,-1.794428E-03,2.744709E-03
5.733905E+00,-1.751564E-03,2.617168E-03
5.750574E+00,-1.716621E-03,2.454884E-03
5.767242E+00,-1.691854E-03,2.268308E-03
5.78391E+00,-1.682063E-03,2.075287E-03
5.800579E+00,-1.693521E-03,1.890515E-03
5.817247E+00,-1.730887E-03,1.729904E-03
5.833915E+00,-1.790201E-03,1.610681E-03
5.850584E+00,-1.871292E-03,1.538178E-03
5.867252E+00,-1.976435E-03,1.521346E-03
5.88392E+00,-2.083948E-03,1.553743E-03
5.900589E+00,-2.188744E-03,1.635057E-03
5.917257E+00,-2.280596E-03,1.75238E-03
5.933925E+00,-2.34597E-03,1.893353E-03
5.950594E+00,-2.377871E-03,2.050752E-03
5.967262E+00,-2.372463E-03,2.201213E-03
5.98393E+00,-2.330192E-03,2.341445E-03
6.000599E+00,-2.247001E-03,2.46009E-03
6.017267E+00,-2.142726E-03,2.548235E-03
6.033935E+00,-2.009533E-03,2.600678E-03
6.050604E+00,-1.863596E-03,2.612662E-03
6.067272E+00,-1.712857E-03,2.587715E-03
6.08394E+00,-1.576306E-03,2.527713E-03
6.100609E+00,-1.460636E-03,2.436608E-03
6.117277E+00,-1.380882E-03,2.328795E-03
6.133945E+00,-1.343193E-03,2.211859E-03
6.150614E+00,-1.350508E-03,2.104654E-03
6.167282E+00,-1.409607E-03,2.009731E-03
6.18395E+00,-1.520802E-03,1.936924E-03
6.200619E+00,-1.67015E-03,1.891011E-03
6.217287E+00,-1.844929E-03,1.870382E-03
6.233955E+00,-2.035343E-03,1.872892E-03
6.250624E+00,-2.213133E-03,1.89382E-03
6.267292E+00,-2.367954E-03,1.93164E-03
6.28396E+00,-2.490386E-03,1.977939E-03
6.300629E+00,-2.571112E-03,2.028051E-03
6.317297E+00,-2.600127E-03,2.079032E-03
6.333965E+00,-2.575844E-03,2.124276E-03
6.350634E+00,-2.499116E-03,2.160186E-03
6.367302E+00,-2.377337E-03,2.185381E-03
6.38397E+00,-2.217677E-03,2.201558E-03
6.400639E+00,-2.030993E-03,2.205449E-03
6.417307E+00,-1.833224E-03,2.20573E-03
6.433975E+00,-1.639841E-03,2.198773E-03
6.450644E+00,-1.471122E-03,2.189499E-03
6.467312E+00,-1.339644E-03,2.184352E-03
6.48398E+00,-1.261669E-03,2.185756E-03
6.500649E+00,-1.240687E-03,2.196669E-03
6.517317E+00,-1.275144E-03,2.21856E-03
6.533985E+00,-1.366333E-03,2.245E-03
6.550654E+00,-1.505627E-03,2.271376E-03
6.567322E+00,-1.680066E-03,2.296131E-03
6.58399E+00,-1.867833E-03,2.309934E-03
6.600659E+00,-2.052896E-03,2.307742E-03
6.617327E+00,-2.223557E-03,2.290263E-03
6.633995E+00,-2.370897E-03,2.255905E-03
6.650664E+00,-2.484042E-03,2.204806E-03
6.667332E+00,-2.546995E-03,2.14188E-03
6.684E+00,-2.558418E-03,2.067238E-03
6.700669E+00,-2.521659E-03,1.991098E-03
6.717337E+00,-2.435491E-03,1.917276E-03
6.734005E+00,-2.313682E-03,1.851699E-03
6.750674E+00,-2.162892E-03,1.806479E-03
6.767342E+00,-1.993652E-03,1.781361E-03
6.78401E+00,-1.825951E-03,1.784967E-03
6.800678E+00,-1.668385E-03,1.821606E-03
6.817347E+00,-1.545975E-03,1.891033E-03
6.834015E+00,-1.459896E-03,1.988022E-03
6.850683E+00,-1.421299E-03,2.106494E-03
6.867352E+00,-1.423516E-03,2.238886E-03
6.88402E+00,-1.46464E-03,2.37342E-03
6.900688E+00,-1.538282E-03,2.495408E-03
6.917357E+00,-1.643132E-03,2.5894E-03
6.934025E+00,-1.764354E-03,2.64983E-03
6.950693E+00,-1.890336E-03,2.670926E-03
6.967362E+00,-2.0104E-03,2.648662E-03
6.98403E+00,-2.113241E-03,2.587037E-03
7.000698E+00,-2.200043E-03,2.478551E-03
7.017367E+00,-2.257592E-03,2.344619E-03
7.034035E+00,-2.283973E-03,2.187537E-03
7.050703E+00,-2.280258E-03,2.019601E-03
7.067372E+00,-2.248077E-03,1.861416E-03
7.08404E+00,-2.194478E-03,1.713494E-03
7.100708E+00,-2.120787E-03,1.597088E-03
7.117377E+00,-2.040543E-03,1.522583E-03
7.134045E+00,-1.963281E-03,1.498888E-03
7.150713E+00,-1.896102E-03,1.529882E-03
7.167382E+00,-1.845105E-03,1.614076E-03
7.18405E+00,-1.812077E-03,1.741591E-03
7.200718E+00,-1.795902E-03,1.911359E-03
7.217387E+00,-1.795505E-03,2.099784E-03
7.234055E+00,-1.80514E-03,2.292458E-03
7.250723E+00,-1.822649E-03,2.474694E-03
7.267392E+00,-1.842884E-03,2.624495E-03
7.28406E+00,-1.861618E-03,2.741197E-03
7.300728E+00,-1.880611E-03,2.801056E-03
7.317397E+00,-1.894559E-03,2.813157E-03
7.334065E+00,-1.901575E-03,2.773967E-03
7.350733E+00,-1.900587E-03,2.683024E-03
7.367402E+00,-1.896034E-03,2.5506E-03
7.38407E+00,-1.887927E-03,2.379827E-03
7.400738E+00,-1.879553E-03,2.190272E-03
7.417407E+00,-1.873355E-03,1.999129E-03
7.434075E+00,-1.872735E-03,1.815442E-03
7.450743E+00,-1.881753E-03,1.661933E-03
7.467412E+00,-1.903637E-03,1.548645E-03
7.48408E+00,-1.94137E-03,1.487002E-03
7.500748E+00,-1.990163E-03,1.484604E-03
7.517417E+00,-2.047605E-03,1.53831E-03
7.534085E+00,-2.103374E-03,1.64085E-03
7.550753E+00,-2.152417E-03,1.774674E-03
7.567422E+00,-2.187955E-03,1.937469E-03
7.58409E+00,-2.207527E-03,2.108413E-03
7.600758E+00,-2.199555E-03,2.279691E-03
7.617427E+00,-2.165907E-03,2.438509E-03
7.634095E+00,-2.111256E-03,2.564499E-03
7.650763E+00,-2.03154E-03,2.654489E-03
7.667432E+00,-1.93886E-03,2.695804E-03
7.6841E+00,-1.836288E-03,2.693634E-03
7.700768E+00,-1.736207E-03,2.65263E-03
7.717437E+00,-1.641206E-03,2.565155E-03
7.734105E+00,-1.56193E-03,2.445714E-03
7.750773E+00,-1.51098E-03,2.308096E-03
7.767442E+00,-1.491563E-03,2.159228E-03
7.78411E+00,-1.507294E-03,2.015975E-03
7.800778E+00,-1.556819E-03,1.894148E-03
7.817447E+00,-1.648487E-03,1.802746E-03
7.834115E+00,-1.769365E-03,1.742914E-03
7.850783E+00,-1.916064E-03,1.722316E-03
7.867452E+00,-2.06534E-03,1.734649E-03
7.88412E+00,-2.210795E-03,1.779176E-03
7.900788E+00,-2.334445E-03,1.847048E-03
7.917457E+00,-2.431553E-03,1.930575E-03
7.934125E+00,-2.487372E-03,2.022106E-03
7.950793E+00,-2.498253E-03,2.117481E-03
7.967462E+00,-2.464791E-03,2.2026E-03
7.98413E+00,-2.384804E-03,2.274882E-03
8.000798E+00,-2.265889E-03,2.329937E-03
8.017467E+00,-2.117651E-03,2.365402E-03
8.034135E+00,-1.950718E-03,2.377769E-03
8.050803E+00,-1.773071E-03,2.369955E-03
8.067472E+00,-1.604211E-03,2.342751E-03
8.08414E+00,-1.459998E-03,2.303334E-03
8.100808E+00,-1.355196E-03,2.256245E-03
8.117477E+00,-1.296198E-03,2.210455E-03
8.134145E+00,-1.290266E-03,2.169644E-03
8.150813E+00,-1.334189E-03,2.139581E-03
8.167482E+00,-1.436894E-03,2.121013E-03
8.18415E+00,-1.581442E-03,2.114126E-03
8.200818E+00,-1.753382E-03,2.114501E-03
8.217487E+00,-1.9413E-03,2.118694E-03
8.234155E+00,-2.122367E-03,2.120045E-03
8.250823E+00,-2.288327E-03,2.12326E-03
8.267492E+00,-2.420477E-03,2.1196E-03
8.28416E+00,-2.516734E-03,2.109951E-03
8.300828E+00,-2.566371E-03,2.09207E-03
8.317496E+00,-2.563411E-03,2.070745E-03
8.334165E+00,-2.504486E-03,2.045229E-03
8.350833E+00,-2.405715E-03,2.018274E-03
8.367501E+00,-2.265995E-03,1.992921E-03
8.38417E+00,-2.100536E-03,1.973259E-03
8.400838E+00,-1.919001E-03,1.963287E-03
8.417506E+00,-1.743236E-03,1.967768E-03
8.434175E+00,-1.581406E-03,1.986607E-03
8.450843E+00,-1.456679E-03,2.026429E-03
8.467511E+00,-1.374889E-03,2.086111E-03
8.48418E+00,-1.343808E-03,2.159526E-03
8.500848E+00,-1.358998E-03,2.242897E-03
8.517516E+00,-1.422728E-03,2.326984E-03
8.534185E+00,-1.523833E-03,2.40352E-03
8.550853E+00,-1.655765E-03,2.462868E-03
8.567521E+00,-1.806118E-03,2.496211E-03
8.58419E+00,-1.956214E-03,2.501809E-03
8.600858E+00,-2.097127E-03,2.477564E-03
8.617526E+00,-2.222979E-03,2.421724E-03
8.634195E+00,-2.318145E-03,2.33966E-03
8.650863E+00,-2.379624E-03,2.231767E-03
8.667531E+00,-2.400466E-03,2.111311E-03
8.6842E+00,-2.384185E-03,1.986972E-03
8.700868E+00,-2.333086E-03,1.868775E-03
8.717536E+00,-2.249573E-03,1.762161E-03
8.734205E+00,-2.146185E-03,1.67988E-03
8.750873E+00,-2.032104E-03,1.631011E-03
8.767541E+00,-1.915388E-03,1.624072E-03
8.78421E+00,-1.807661E-03,1.658278E-03
8.800878E+00,-1.722764E-03,1.74221E-03
8.817546E+00,-1.663905E-03,1.862964E-03
8.834215E+00,-1.633739E-03,2.008651E-03
8.850883E+00,-1.629164E-03,2.171605E-03
8.867551E+00,-1.649195E-03,2.334183E-03
8.88422E+00,-1.68786E-03,2.486532E-03
8.900888E+00,-1.742546E-03,2.609878E-03
8.917556E+00,-1.801241E-03,2.697521E-03
8.934225E+00,-1.864577E-03,2.739056E-03
8.950893E+00,-1.92438E-03,2.732607E-03
8.967561E+00,-1.9757E-03,2.681622E-03
8.98423E+00,-2.016019E-03,2.58381E-03
9.000898E+00,-2.042712E-03,2.445984E-03
9.017566E+00,-2.05325E-03,2.279485E-03
9.034235E+00,-2.049705E-03,2.10379E-03
9.050903E+00,-2.035856E-03,1.925369E-03
9.067571E+00,-2.015301E-03,1.760804E-03
9.08424E+00,-1.99297E-03,1.628555E-03
9.100908E+00,-1.973332E-03,1.532492E-03
9.117576E+00,-1.962269E-03,1.491345E-03
9.134245E+00,-1.961094E-03,1.506584E-03
9.150913E+00,-1.966174E-03,1.571236E-03
9.167581E+00,-1.981362E-03,1.688147E-03
9.18425E+00,-1.999016E-03,1.839499E-03
9.200918E+00,-2.014695E-03,2.00877E-03
9.217586E+00,-2.023767E-03,2.191171E-03
9.234255E+00,-2.022638E-03,2.362192E-03
9.250923E+00,-2.009508E-03,2.511137E-03
9.267591E+00,-1.982207E-03,2.635212E-03
9.28426E+00,-1.945528E-03,2.712094E-03
9.300928E+00,-1.898272E-03,2.743458E-03
9.317596E+00,-1.845599E-03,2.726862E-03
