Time,mass A x axis,mass B x axis
4.597134E+01,-2.006379E-02,2.072285E-02
4.600468E+01,-2.011769E-02,2.157005E-02
4.603802E+01,-2.035717E-02,2.244848E-02
4.607135E+01,-2.061778E-02,2.310146E-02
4.610469E+01,-2.081812E-02,2.327425E-02
4.613803E+01,-2.086048E-02,2.299176E-02
4.617136E+01,-2.078903E-02,2.224178E-02
4.62047E+01,-2.059928E-02,2.132064E-02
4.623804E+01,-2.049399E-02,2.043397E-02
4.627137E+01,-2.056012E-02,1.992358E-02
4.630471E+01,-2.079253E-02,1.99198E-02
4.633805E+01,-2.112493E-02,2.039251E-02
4.637138E+01,-2.143376E-02,2.1161E-02
4.640472E+01,-2.153753E-02,2.198797E-02
4.643806E+01,-2.138305E-02,2.262962E-02
4.647139E+01,-2.095917E-02,2.290685E-02
4.650473E+01,-2.035298E-02,2.277218E-02
4.653807E+01,-1.976272E-02,2.230496E-02
4.65714E+01,-1.942184E-02,2.169203E-02
4.660474E+01,-1.943713E-02,2.111784E-02
4.663808E+01,-1.991501E-02,2.077675E-02
4.667141E+01,-2.068827E-02,2.072829E-02
4.670475E+01,-2.155165E-02,2.095548E-02
4.673809E+01,-2.216384E-02,2.127338E-02
4.677142E+01,-2.243606E-02,2.157306E-02
4.680476E+01,-2.220119E-02,2.177048E-02
4.68381E+01,-2.152697E-02,2.180104E-02
4.687143E+01,-2.058433E-02,2.173454E-02
4.690477E+01,-1.971614E-02,2.158644E-02
4.693811E+01,-1.916679E-02,2.153005E-02
4.697144E+01,-1.911574E-02,2.161835E-02
4.700478E+01,-1.958098E-02,2.181623E-02
4.703812E+01,-2.041582E-02,2.204324E-02
4.707145E+01,-2.1288E-02,2.215025E-02
4.710479E+01,-2.198609E-02,2.205274E-02
4.713813E+01,-2.22845E-02,2.173482E-02
4.717146E+01,-2.211744E-02,2.12273E-02
4.72048E+01,-2.158665E-02,2.076648E-02
4.723814E+01,-2.089294E-02,2.043911E-02
4.727147E+01,-2.01971E-02,2.045758E-02
4.730481E+01,-1.977747E-02,2.084205E-02
4.733815E+01,-1.971596E-02,2.151504E-02
4.737148E+01,-1.996622E-02,2.228727E-02
4.740482E+01,-2.037804E-02,2.287714E-02
4.743816E+01,-2.080977E-02,2.314241E-02
4.747149E+01,-2.111454E-02,2.293901E-02
4.750483E+01,-2.120789E-02,2.232195E-02
4.753817E+01,-2.112915E-02,2.145857E-02
4.75715E+01,-2.095146E-02,2.056466E-02
4.760484E+01,-2.077846E-02,2.000262E-02
4.763818E+01,-2.072008E-02,1.991711E-02
4.767151E+01,-2.079707E-02,2.032358E-02
4.770485E+01,-2.096719E-02,2.11133E-02
4.773819E+01,-2.112997E-02,2.200138E-02
4.777153E+01,-2.113685E-02,2.275589E-02
4.780486E+01,-2.094823E-02,2.312106E-02
4.78382E+01,-2.061846E-02,2.307029E-02
4.787154E+01,-2.018273E-02,2.255598E-02
4.790487E+01,-1.987619E-02,2.179876E-02
4.793821E+01,-1.9809E-02,2.106668E-02
4.797155E+01,-2.007055E-02,2.050546E-02
4.800488E+01,-2.059801E-02,2.034552E-02
4.803822E+01,-2.129798E-02,2.056035E-02
4.807156E+01,-2.185791E-02,2.101954E-02
4.810489E+01,-2.213962E-02,2.153179E-02
4.813823E+01,-2.199306E-02,2.196958E-02
4.817157E+01,-2.145586E-02,2.216085E-02
4.82049E+01,-2.06205E-02,2.210738E-02
4.823824E+01,-1.978551E-02,2.191322E-02
4.827158E+01,-1.920112E-02,2.168616E-02
4.830491E+01,-1.905965E-02,2.148878E-02
4.833825E+01,-1.943917E-02,2.148379E-02
4.837159E+01,-2.01875E-02,2.157182E-02
4.840492E+01,-2.112659E-02,2.169521E-02
4.843826E+01,-2.191831E-02,2.172248E-02
4.84716E+01,-2.234529E-02,2.165088E-02
4.850493E+01,-2.232166E-02,2.142595E-02
4.853827E+01,-2.182762E-02,2.112912E-02
4.857161E+01,-2.104151E-02,2.088054E-02
4.860494E+01,-2.021009E-02,2.081644E-02
4.863828E+01,-1.96198E-02,2.101266E-02
4.867162E+01,-1.941376E-02,2.146346E-02
4.870495E+01,-1.961498E-02,2.201282E-02
4.873829E+01,-2.01329E-02,2.252442E-02
4.877163E+01,-2.076788E-02,2.278425E-02
4.880496E+01,-2.12803E-02,2.270566E-02
4.88383E+01,-2.15468E-02,2.218966E-02
4.887164E+01,-2.154701E-02,2.148595E-02
4.890497E+01,-2.129358E-02,2.072682E-02
4.893831E+01,-2.095306E-02,2.015607E-02
4.897165E+01,-2.0647E-02,1.9986E-02
4.900498E+01,-2.047867E-02,2.030045E-02
4.903832E+01,-2.049555E-02,2.101913E-02
4.907166E+01,-2.061642E-02,2.188775E-02
4.910499E+01,-2.075197E-02,2.264876E-02
4.913833E+01,-2.078496E-02,2.312616E-02
4.917167E+01,-2.069718E-02,2.314688E-02
4.9205E+01,-2.049155E-02,2.270111E-02
4.923834E+01,-2.026572E-02,2.188874E-02
4.927168E+01,-2.015839E-02,2.1031E-02
4.930501E+01,-2.027172E-02,2.038232E-02
4.933835E+01,-2.057761E-02,2.007793E-02
4.937169E+01,-2.103374E-02,2.025086E-02
4.940502E+01,-2.15239E-02,2.07372E-02
4.943836E+01,-2.180838E-02,2.14133E-02
4.94717E+01,-2.179991E-02,2.204727E-02
4.950503E+01,-2.142674E-02,2.242449E-02
4.953837E+01,-2.076853E-02,2.247645E-02
4.957171E+01,-2.003809E-02,2.228488E-02
4.960504E+01,-1.948238E-02,2.185985E-02
4.963838E+01,-1.926481E-02,2.141282E-02
4.967172E+01,-1.947929E-02,2.114935E-02
4.970506E+01,-2.011288E-02,2.10847E-02
4.973839E+01,-2.094437E-02,2.117183E-02
4.977173E+01,-2.177236E-02,2.135547E-02
4.980507E+01,-2.227796E-02,2.148599E-02
4.98384E+01,-2.231693E-02,2.154301E-02
4.987174E+01,-2.190648E-02,2.148332E-02
4.990508E+01,-2.115987E-02,2.134766E-02
4.993841E+01,-2.027896E-02,2.126629E-02
4.997175E+01,-1.95919E-02,2.128419E-02
5.000509E+01,-1.928305E-02,2.148832E-02
5.003842E+01,-1.939527E-02,2.184385E-02
5.007176E+01,-1.991674E-02,2.220928E-02
5.01051E+01,-2.064556E-02,2.245937E-02
5.013843E+01,-2.131953E-02,2.247829E-02
5.017177E+01,-2.17535E-02,2.217813E-02
5.020511E+01,-2.187503E-02,2.165646E-02
5.023844E+01,-2.162378E-02,2.102153E-02
5.027178E+01,-2.116322E-02,2.049753E-02
5.030512E+01,-2.064693E-02,2.023184E-02
5.033845E+01,-2.024902E-02,2.04289E-02
5.037179E+01,-2.007319E-02,2.0997E-02
5.040513E+01,-2.016586E-02,2.178593E-02
5.043846E+01,-2.040294E-02,2.255415E-02
5.04718E+01,-2.06853E-02,2.305284E-02
5.050514E+01,-2.085854E-02,2.310805E-02
5.053847E+01,-2.088088E-02,2.272374E-02
5.057181E+01,-2.076819E-02,2.20018E-02
5.060515E+01,-2.061711E-02,2.112975E-02
5.063848E+01,-2.05335E-02,2.039534E-02
5.067182E+01,-2.060181E-02,2.005633E-02
5.070516E+01,-2.083795E-02,2.011671E-02
5.073849E+01,-2.114166E-02,2.062995E-02
5.077183E+01,-2.138804E-02,2.137417E-02
5.080517E+01,-2.145966E-02,2.210642E-02
5.08385E+01,-2.125786E-02,2.262721E-02
5.087184E+01,-2.083602E-02,2.279967E-02
5.090518E+01,-2.030428E-02,2.257677E-02
5.093851E+01,-1.980504E-02,2.211287E-02
5.097185E+01,-1.954747E-02,2.152589E-02
5.100519E+01,-1.963502E-02,2.101782E-02
5.103852E+01,-2.011134E-02,2.075559E-02
5.107186E+01,-2.081342E-02,2.076453E-02
5.11052E+01,-2.155475E-02,2.099103E-02
5.113853E+01,-2.206438E-02,2.131052E-02
5.117187E+01,-2.220753E-02,2.15776E-02
5.120521E+01,-2.190792E-02,2.172629E-02
5.123854E+01,-2.126708E-02,2.169645E-02
5.127188E+01,-2.039862E-02,2.160365E-02
5.130522E+01,-1.965812E-02,2.149091E-02
5.133855E+01,-1.92353E-02,2.148233E-02
5.137189E+01,-1.929855E-02,2.152893E-02
5.140523E+01,-1.975747E-02,2.174239E-02
5.143856E+01,-2.053701E-02,2.190575E-02
5.14719E+01,-2.135347E-02,2.201183E-02
5.150524E+01,-2.194471E-02,2.18693E-02
5.153857E+01,-2.214635E-02,2.154904E-02
5.157191E+01,-2.19229E-02,2.111665E-02
5.160525E+01,-2.139662E-02,2.072758E-02
5.163859E+01,-2.073259E-02,2.050185E-02
5.167192E+01,-2.015998E-02,2.055885E-02
5.170526E+01,-1.985429E-02,2.097063E-02
5.17386E+01,-1.986496E-02,2.160919E-02
5.177193E+01,-2.015288E-02,2.227027E-02
5.180527E+01,-2.056713E-02,2.27424E-02
5.183861E+01,-2.0966E-02,2.289977E-02
5.187194E+01,-2.122123E-02,2.264394E-02
5.190528E+01,-2.126456E-02,2.202688E-02
5.193862E+01,-2.11424E-02,2.121407E-02
5.197195E+01,-2.091757E-02,2.048841E-02
5.200529E+01,-2.074665E-02,2.004631E-02
5.203863E+01,-2.070734E-02,2.005173E-02
5.207196E+01,-2.081214E-02,2.051348E-02
5.21053E+01,-2.099543E-02,2.126385E-02
5.213864E+01,-2.112922E-02,2.206624E-02
5.217197E+01,-2.112075E-02,2.269333E-02
5.220531E+01,-2.094281E-02,2.292562E-02
5.223865E+01,-2.061326E-02,2.278046E-02
5.227198E+01,-2.024342E-02,2.225555E-02
5.230532E+01,-1.994408E-02,2.156146E-02
5.233866E+01,-1.992938E-02,2.091273E-02
5.237199E+01,-2.020938E-02,2.047623E-02
5.240533E+01,-2.072852E-02,2.041338E-02
5.243867E+01,-2.133679E-02,2.069989E-02
5.2472E+01,-2.181597E-02,2.115254E-02
5.250534E+01,-2.200077E-02,2.162922E-02
5.253868E+01,-2.179264E-02,2.200766E-02
5.257201E+01,-2.125741E-02,2.21356E-02
5.260535E+01,-2.052526E-02,2.204615E-02
5.263869E+01,-1.978454E-02,2.184833E-02
5.267202E+01,-1.931385E-02,2.159734E-02
5.270536E+01,-1.930358E-02,2.143258E-02
5.27387E+01,-1.971634E-02,2.140768E-02
5.277203E+01,-2.048645E-02,2.151752E-02
5.280537E+01,-2.128004E-02,2.161762E-02
5.283871E+01,-2.194173E-02,2.163447E-02
5.287204E+01,-2.222104E-02,2.159189E-02
5.290538E+01,-2.208624E-02,2.13707E-02
5.293872E+01,-2.156962E-02,2.112359E-02
5.297205E+01,-2.082094E-02,2.094115E-02
5.300539E+01,-2.013826E-02,2.091935E-02
5.303873E+01,-1.968738E-02,2.110837E-02
5.307206E+01,-1.955789E-02,2.15551E-02
5.31054E+01,-1.981907E-02,2.204355E-02
5.313874E+01,-2.03016E-02,2.251139E-02
5.317207E+01,-2.087907E-02,2.267808E-02
5.320541E+01,-2.130671E-02,2.253304E-02
5.323875E+01,-2.150957E-02,2.203359E-02
5.327208E+01,-2.1448E-02,2.137857E-02
5.330542E+01,-2.115943E-02,2.071412E-02
5.333876E+01,-2.082519E-02,2.024194E-02
5.337209E+01,-2.056344E-02,2.015447E-02
5.340543E+01,-2.046307E-02,2.050949E-02
5.343877E+01,-2.050466E-02,2.119325E-02
5.34721E+01,-2.064077E-02,2.198223E-02
5.350544E+01,-2.075821E-02,2.264728E-02
5.353878E+01,-2.07822E-02,2.29712E-02
5.357212E+01,-2.06892E-02,2.288288E-02
5.360545E+01,-2.051031E-02,2.238605E-02
5.363879E+01,-2.028187E-02,2.163675E-02
5.367213E+01,-2.0213E-02,2.09298E-02
5.370546E+01,-2.030889E-02,2.036924E-02
5.37388E+01,-2.061234E-02,2.019615E-02
5.377214E+01,-2.103791E-02,2.042276E-02
5.380547E+01,-2.143907E-02,2.097361E-02
5.383881E+01,-2.16441E-02,2.158908E-02
5.387215E+01,-2.158003E-02,2.211006E-02
5.390548E+01,-2.121612E-02,2.239354E-02
5.393882E+01,-2.062382E-02,2.238628E-02
5.397216E+01,-2.000493E-02,2.212167E-02
5.400549E+01,-1.95184E-02,2.173677E-02
5.403883E+01,-1.939905E-02,2.134232E-02
5.407217E+01,-1.968387E-02,2.108051E-02
5.41055E+01,-2.029312E-02,2.108137E-02
5.413884E+01,-2.108508E-02,2.121158E-02
5.417218E+01,-2.178914E-02,2.141333E-02
5.420551E+01,-2.21706E-02,2.152006E-02
5.423885E+01,-2.211979E-02,2.155557E-02
5.427219E+01,-2.167661E-02,2.148139E-02
5.430552E+01,-2.092921E-02,2.13448E-02
5.433886E+01,-2.013612E-02,2.122591E-02
5.43722E+01,-1.958397E-02,2.128345E-02
5.440553E+01,-1.939013E-02,2.148384E-02
5.443887E+01,-1.961376E-02,2.181497E-02
5.447221E+01,-2.016372E-02,2.212488E-02
5.450554E+01,-2.083064E-02,2.231548E-02
5.453888E+01,-2.144123E-02,2.230714E-02
5.457222E+01,-2.174826E-02,2.203449E-02
5.460555E+01,-2.175613E-02,2.152483E-02
5.463889E+01,-2.151108E-02,2.097445E-02
5.467223E+01,-2.105452E-02,2.053287E-02
5.470556E+01,-2.057115E-02,2.044302E-02
5.47389E+01,-2.024333E-02,2.0669E-02
5.477224E+01,-2.012197E-02,2.124362E-02
5.480557E+01,-2.028484E-02,2.197678E-02
5.483891E+01,-2.055271E-02,2.259465E-02
5.487225E+01,-2.07775E-02,2.299726E-02
5.490558E+01,-2.089247E-02,2.299204E-02
5.493892E+01,-2.088244E-02,2.258821E-02
5.497226E+01,-2.077479E-02,2.192539E-02
5.500559E+01,-2.062206E-02,2.113883E-02
5.503893E+01,-2.0554E-02,2.049931E-02
5.507227E+01,-2.063077E-02,2.02186E-02
5.51056E+01,-2.084769E-02,2.037953E-02
5.513894E+01,-2.112783E-02,2.089188E-02
5.517228E+01,-2.133261E-02,2.157607E-02
5.520561E+01,-2.133414E-02,2.222383E-02
5.523895E+01,-2.111802E-02,2.263114E-02
5.527229E+01,-2.07296E-02,2.269428E-02
5.530562E+01,-2.024206E-02,2.241428E-02
5.533896E+01,-1.980629E-02,2.190283E-02
5.53723E+01,-1.963502E-02,2.138321E-02
5.540563E+01,-1.978864E-02,2.09844E-02
5.543897E+01,-2.027418E-02,2.082138E-02
5.547231E+01,-2.09566E-02,2.089519E-02
5.550565E+01,-2.157627E-02,2.115225E-02
5.553898E+01,-2.200111E-02,2.143567E-02
5.557232E+01,-2.202053E-02,2.169474E-02
5.560566E+01,-2.164128E-02,2.178538E-02
5.563899E+01,-2.099878E-02,2.176728E-02
5.567233E+01,-2.024463E-02,2.167472E-02
5.570567E+01,-1.95994E-02,2.156216E-02
5.5739E+01,-1.933108E-02,2.154126E-02
5.577234E+01,-1.945576E-02,2.164045E-02
5.580568E+01,-2.000144E-02,2.182219E-02
5.583901E+01,-2.073847E-02,2.197051E-02
5.587235E+01,-2.142559E-02,2.201269E-02
5.590569E+01,-2.188566E-02,2.186004E-02
5.593902E+01,-2.19631E-02,2.15578E-02
5.597236E+01,-2.170952E-02,2.115089E-02
5.60057E+01,-2.117308E-02,2.080648E-02
5.603903E+01,-2.05561E-02,2.067297E-02
5.607237E+01,-2.007503E-02,2.079279E-02
5.610571E+01,-1.983087E-02,2.117513E-02
5.613904E+01,-1.988679E-02,2.172302E-02
5.617238E+01,-2.019038E-02,2.229655E-02
5.620572E+01,-2.058954E-02,2.268022E-02
5.623905E+01,-2.095114E-02,2.271733E-02
5.627239E+01,-2.115395E-02,2.241851E-02
5.630573E+01,-2.1147E-02,2.180788E-02
5.633906E+01,-2.100823E-02,2.111179E-02
5.63724E+01,-2.080479E-02,2.049161E-02
5.640574E+01,-2.069399E-02,2.016372E-02
5.643907E+01,-2.068297E-02,2.023986E-02
5.647241E+01,-2.080524E-02,2.07253E-02
5.650575E+01,-2.099034E-02,2.144048E-02
5.653908E+01,-2.109167E-02,2.214519E-02
5.657242E+01,-2.107097E-02,2.265181E-02
5.660576E+01,-2.087355E-02,2.279544E-02
5.663909E+01,-2.055902E-02,2.258895E-02
5.667243E+01,-2.023713E-02,2.208542E-02
5.670577E+01,-2.001905E-02,2.144933E-02
5.67391E+01,-2.00577E-02,2.087819E-02
5.677244E+01,-2.03478E-02,2.057339E-02
5.680578E+01,-2.084184E-02,2.058221E-02
5.683911E+01,-2.139615E-02,2.087811E-02
5.687245E+01,-2.177243E-02,2.131215E-02
5.690579E+01,-2.189873E-02,2.173992E-02
5.693912E+01,-2.16709E-02,2.200923E-02
5.697246E+01,-2.114357E-02,2.207589E-02
5.70058E+01,-2.045859E-02,2.199393E-02
5.703913E+01,-1.981631E-02,2.17498E-02
5.707247E+01,-1.944798E-02,2.149915E-02
5.710581E+01,-1.952529E-02,2.140695E-02
5.713914E+01,-1.993339E-02,2.141298E-02
5.717248E+01,-2.062484E-02,2.149148E-02
5.720582E+01,-2.135598E-02,2.162176E-02
5.723915E+01,-2.190298E-02,2.165448E-02
5.727249E+01,-2.211163E-02,2.16013E-02
5.730583E+01,-2.19053E-02,2.13923E-02
5.733916E+01,-2.138767E-02,2.116955E-02
5.73725E+01,-2.070271E-02,2.100602E-02
5.740584E+01,-2.007433E-02,2.100949E-02
5.743918E+01,-1.972204E-02,2.121919E-02
5.747251E+01,-1.971872E-02,2.162585E-02
5.750585E+01,-2.004639E-02,2.210136E-02
5.753919E+01,-2.054122E-02,2.244439E-02
5.757252E+01,-2.107219E-02,2.257275E-02
5.760586E+01,-2.143447E-02,2.241982E-02
5.76392E+01,-2.156623E-02,2.190305E-02
5.767253E+01,-2.142606E-02,2.129882E-02
5.770587E+01,-2.114928E-02,2.071628E-02
5.773921E+01,-2.081458E-02,2.036921E-02
5.777254E+01,-2.059399E-02,2.034973E-02
5.780588E+01,-2.052377E-02,2.072923E-02
5.783922E+01,-2.056613E-02,2.136909E-02
5.787255E+01,-2.07296E-02,2.211057E-02
5.790589E+01,-2.084207E-02,2.266687E-02
5.793923E+01,-2.087034E-02,2.288593E-02
5.797256E+01,-2.078646E-02,2.271236E-02
5.80059E+01,-2.058556E-02,2.222166E-02
5.803924E+01,-2.041499E-02,2.155824E-02
5.807257E+01,-2.03512E-02,2.089344E-02
5.810591E+01,-2.045039E-02,2.045157E-02
5.813925E+01,-2.073923E-02,2.038973E-02
5.817258E+01,-2.11129E-02,2.063768E-02
5.820592E+01,-2.145798E-02,2.11386E-02
5.823926E+01,-2.157533E-02,2.170652E-02
5.827259E+01,-2.146351E-02,2.217114E-02
5.830593E+01,-2.108504E-02,2.240219E-02
5.833927E+01,-2.053304E-02,2.232347E-02
5.83726E+01,-2.001405E-02,2.207068E-02
5.840594E+01,-1.964852E-02,2.168056E-02
5.843928E+01,-1.961522E-02,2.133755E-02
5.847261E+01,-1.993187E-02,2.115067E-02
5.850595E+01,-2.053703E-02,2.114469E-02
5.853929E+01,-2.124424E-02,2.127616E-02
5.857262E+01,-2.180992E-02,2.144525E-02
5.860596E+01,-2.208796E-02,2.154007E-02
5.86393E+01,-2.195234E-02,2.156111E-02
5.867263E+01,-2.146775E-02,2.148167E-02
5.870597E+01,-2.076123E-02,2.13431E-02
5.873931E+01,-2.007562E-02,2.125675E-02
5.877264E+01,-1.96088E-02,2.129518E-02
5.880598E+01,-1.950686E-02,2.150387E-02
5.883932E+01,-1.978891E-02,2.179875E-02
5.887265E+01,-2.031421E-02,2.208307E-02
5.890599E+01,-2.094293E-02,2.221921E-02
5.893933E+01,-2.146765E-02,2.21504E-02
5.897266E+01,-2.171092E-02,2.183192E-02
5.9006E+01,-2.164146E-02,2.134594E-02
5.903934E+01,-2.134799E-02,2.084075E-02
5.907267E+01,-2.092284E-02,2.049861E-02
5.910601E+01,-2.047941E-02,2.045739E-02
5.913935E+01,-2.021723E-02,2.073327E-02
5.917268E+01,-2.017706E-02,2.128489E-02
5.920602E+01,-2.032022E-02,2.194306E-02
5.923936E+01,-2.056279E-02,2.248574E-02
5.927269E+01,-2.080922E-02,2.276759E-02
5.930603E+01,-2.092331E-02,2.270792E-02
5.933937E+01,-2.088416E-02,2.224208E-02
5.93727E+01,-2.077208E-02,2.15824E-02
5.940604E+01,-2.06183E-02,2.088605E-02
5.943938E+01,-2.05796E-02,2.038097E-02
5.947272E+01,-2.064519E-02,2.022399E-02
5.950605E+01,-2.083244E-02,2.046262E-02
5.953939E+01,-2.107707E-02,2.099186E-02
5.957273E+01,-2.128008E-02,2.164876E-02
5.960606E+01,-2.127809E-02,2.221952E-02
5.96394E+01,-2.105227E-02,2.255653E-02
5.967274E+01,-2.066079E-02,2.252268E-02
5.970607E+01,-2.020137E-02,2.221904E-02
5.973941E+01,-1.987352E-02,2.174037E-02
5.977275E+01,-1.977667E-02,2.124611E-02
5.980608E+01,-1.997534E-02,2.092654E-02
5.983942E+01,-2.043785E-02,2.081209E-02
5.987276E+01,-2.103548E-02,2.092917E-02
5.990609E+01,-2.157007E-02,2.117608E-02
5.993943E+01,-2.187371E-02,2.143918E-02
5.997277E+01,-2.182782E-02,2.168362E-02
6.00061E+01,-2.141709E-02,2.174525E-02
6.003944E+01,-2.079847E-02,2.169692E-02
6.007278E+01,-2.008977E-02,2.156242E-02
6.010611E+01,-1.958179E-02,2.146961E-02
6.013945E+01,-1.942251E-02,2.142378E-02
6.017279E+01,-1.960854E-02,2.151724E-02
6.020612E+01,-2.015792E-02,2.169865E-02
6.023946E+01,-2.085202E-02,2.182824E-02
6.02728E+01,-2.144921E-02,2.184845E-02
6.030613E+01,-2.178782E-02,2.170732E-02
6.033947E+01,-2.183079E-02,2.142448E-02
6.037281E+01,-2.152721E-02,2.108253E-02
6.040614E+01,-2.101961E-02,2.082782E-02
6.043948E+01,-2.047258E-02,2.074706E-02
6.047282E+01,-2.006122E-02,2.088017E-02
6.050615E+01,-1.989847E-02,2.124878E-02
6.053949E+01,-2.001505E-02,2.182253E-02
6.057283E+01,-2.033349E-02,2.23184E-02
6.060616E+01,-2.070957E-02,2.263666E-02
6.06395E+01,-2.101873E-02,2.263316E-02
6.067284E+01,-2.115255E-02,2.229877E-02
6.070617E+01,-2.111244E-02,2.168469E-02
6.073951E+01,-2.097918E-02,2.104971E-02
6.077285E+01,-2.077458E-02,2.049955E-02
6.080618E+01,-2.064489E-02,2.02784E-02
6.083952E+01,-2.063043E-02,2.046696E-02
6.087286E+01,-2.073387E-02,2.095509E-02
6.090619E+01,-2.0876E-02,2.16153E-02
6.093953E+01,-2.096056E-02,2.22403E-02
6.097287E+01,-2.094177E-02,2.263581E-02
6.10062E+01,-2.078544E-02,2.268839E-02
6.103954E+01,-2.048804E-02,2.23947E-02
6.107288E+01,-2.020731E-02,2.186699E-02
6.110621E+01,-2.006581E-02,2.126179E-02
6.113955E+01,-2.013809E-02,2.079008E-02
6.117289E+01,-2.04477E-02,2.057266E-02
6.120622E+01,-2.090414E-02,2.065674E-02
6.123956E+01,-2.136881E-02,2.09386E-02
6.12729E+01,-2.168232E-02,2.140293E-02
6.130623E+01,-2.171103E-02,2.180681E-02
6.133957E+01,-2.141773E-02,2.205787E-02
6.137291E+01,-2.088653E-02,2.209985E-02
6.140625E+01,-2.028121E-02,2.196403E-02
6.143958E+01,-1.978258E-02,2.172639E-02
6.147292E+01,-1.951533E-02,2.150825E-02
6.150626E+01,-1.963573E-02,2.144422E-02
6.153959E+01,-2.009318E-02,2.143273E-02
6.157293E+01,-2.073661E-02,2.151712E-02
6.160627E+01,-2.138391E-02,2.161743E-02
6.16396E+01,-2.183606E-02,2.160927E-02
6.167294E+01,-2.193793E-02,2.152102E-02
6.170628E+01,-2.167983E-02,2.134641E-02
6.173961E+01,-2.113625E-02,2.113223E-02
6.177295E+01,-2.050381E-02,2.102437E-02
6.180629E+01,-1.997039E-02,2.104191E-02
6.183962E+01,-1.967418E-02,2.127921E-02
6.187296E+01,-1.973928E-02,2.162268E-02
6.19063E+01,-2.008686E-02,2.207808E-02
6.193963E+01,-2.05576E-02,2.236585E-02
6.197297E+01,-2.104561E-02,2.239064E-02
6.200631E+01,-2.131949E-02,2.214967E-02
6.203964E+01,-2.137988E-02,2.167434E-02
6.207298E+01,-2.126053E-02,2.113656E-02
6.210632E+01,-2.098232E-02,2.06497E-02
6.213965E+01,-2.070437E-02,2.036624E-02
6.217299E+01,-2.049341E-02,2.042577E-02
6.220633E+01,-2.044132E-02,2.08778E-02
6.223966E+01,-2.054097E-02,2.148848E-02
6.2273E+01,-2.07018E-02,2.213377E-02
6.230634E+01,-2.084505E-02,2.25763E-02
6.233967E+01,-2.08511E-02,2.272463E-02
6.237301E+01,-2.076658E-02,2.253805E-02
6.240635E+01,-2.05842E-02,2.20106E-02
6.243968E+01,-2.043451E-02,2.136836E-02
6.247302E+01,-2.041034E-02,2.082233E-02
6.250636E+01,-2.054968E-02,2.049948E-02
6.253969E+01,-2.082705E-02,2.050418E-02
6.257303E+01,-2.116864E-02,2.081985E-02
6.260637E+01,-2.142817E-02,2.133475E-02
6.26397E+01,-2.1525E-02,2.182109E-02
6.267304E+01,-2.138805E-02,2.216947E-02
6.270638E+01,-2.101341E-02,2.233399E-02
6.273971E+01,-2.048819E-02,2.223514E-02
6.277305E+01,-2.00062E-02,2.194019E-02
6.280639E+01,-1.974938E-02,2.157946E-02
6.283972E+01,-1.976743E-02,2.130068E-02
6.287306E+01,-2.011752E-02,2.115971E-02
6.29064E+01,-2.068164E-02,2.117843E-02
6.293973E+01,-2.130921E-02,2.131243E-02
6.297307E+01,-2.17593E-02,2.144781E-02
6.300641E+01,-2.194586E-02,2.154571E-02
6.303974E+01,-2.176922E-02,2.157776E-02
6.307308E+01,-2.128318E-02,2.148364E-02
6.310642E+01,-2.064148E-02,2.139725E-02
6.313975E+01,-2.001866E-02,2.135384E-02
6.317309E+01,-1.968945E-02,2.140951E-02
6.320643E+01,-1.963858E-02,2.159223E-02
6.323976E+01,-1.994663E-02,2.183403E-02
6.32731E+01,-2.046136E-02,2.205321E-02
6.330644E+01,-2.102011E-02,2.21486E-02
6.333978E+01,-2.144488E-02,2.204553E-02
6.337311E+01,-2.159883E-02,2.174952E-02
6.340645E+01,-2.14863E-02,2.130599E-02
6.343979E+01,-2.117732E-02,2.089448E-02
6.347312E+01,-2.073213E-02,2.061362E-02
6.350646E+01,-2.036732E-02,2.060891E-02
6.35398E+01,-2.016794E-02,2.091052E-02
6.357313E+01,-2.017758E-02,2.14208E-02
6.360647E+01,-2.036569E-02,2.199408E-02
6.363981E+01,-2.05876E-02,2.245117E-02
6.367314E+01,-2.079139E-02,2.266506E-02
6.370648E+01,-2.085657E-02,2.2501E-02
6.373982E+01,-2.084085E-02,2.204253E-02
6.377315E+01,-2.072998E-02,2.144583E-02
6.380649E+01,-2.06086E-02,2.086284E-02
6.383983E+01,-2.057743E-02,2.04624E-02
6.387316E+01,-2.06438E-02,2.040784E-02
6.39065E+01,-2.083907E-02,2.07001E-02
6.393984E+01,-2.105083E-02,2.124773E-02
6.397317E+01,-2.116361E-02,2.183183E-02
6.400651E+01,-2.113316E-02,2.232262E-02
6.403985E+01,-2.092134E-02,2.256282E-02
6.407318E+01,-2.056484E-02,2.246343E-02
6.410652E+01,-2.020796E-02,2.215261E-02
6.413986E+01,-1.993065E-02,2.166385E-02
6.417319E+01,-1.989077E-02,2.124525E-02
6.420653E+01,-2.013854E-02,2.09687E-02
6.423987E+01,-2.058341E-02,2.095345E-02
6.42732E+01,-2.115466E-02,2.108622E-02
6.430654E+01,-2.160981E-02,2.137628E-02
6.433988E+01,-2.180672E-02,2.16381E-02
6.437321E+01,-2.170702E-02,2.184097E-02
6.440655E+01,-2.128735E-02,2.187104E-02
6.443989E+01,-2.0691E-02,2.179224E-02
6.447322E+01,-2.010722E-02,2.165453E-02
6.450656E+01,-1.967146E-02,2.156926E-02
6.45399E+01,-1.956367E-02,2.153813E-02
6.457323E+01,-1.980901E-02,2.162871E-02
