Time,mass A x axis,mass B x axis
4.300437E+00,-2.24271E-02,1.554422E-02
4.333773E+00,-2.608184E-02,1.673707E-02
4.36711E+00,-2.827768E-02,1.884818E-02
4.400447E+00,-2.820653E-02,2.110997E-02
4.433784E+00,-2.592583E-02,2.287111E-02
4.46712E+00,-2.195815E-02,2.371451E-02
4.500457E+00,-1.748635E-02,2.348749E-02
4.533794E+00,-1.388849E-02,2.243557E-02
4.56713E+00,-1.256383E-02,2.112098E-02
4.600467E+00,-1.391777E-02,2.016164E-02
4.633804E+00,-1.768212E-02,1.971916E-02
4.667141E+00,-2.244099E-02,1.967634E-02
4.700477E+00,-2.675143E-02,1.977763E-02
4.733814E+00,-2.919963E-02,1.983743E-02
4.767151E+00,-2.919157E-02,1.974438E-02
4.800487E+00,-2.670903E-02,1.952664E-02
4.833824E+00,-2.240932E-02,1.93631E-02
4.867161E+00,-1.765627E-02,1.944181E-02
4.900498E+00,-1.402875E-02,1.997987E-02
4.933834E+00,-1.27546E-02,2.111757E-02
4.967171E+00,-1.411017E-02,2.257479E-02
5.000508E+00,-1.75871E-02,2.367389E-02
5.033844E+00,-2.194392E-02,2.392769E-02
5.067181E+00,-2.572375E-02,2.30424E-02
5.100518E+00,-2.793534E-02,2.120354E-02
5.133855E+00,-2.798037E-02,1.87956E-02
5.167191E+00,-2.585251E-02,1.660868E-02
5.200528E+00,-2.230505E-02,1.537015E-02
5.233865E+00,-1.861052E-02,1.565561E-02
5.267202E+00,-1.59398E-02,1.76402E-02
5.300538E+00,-1.517558E-02,2.090147E-02
5.333875E+00,-1.622791E-02,2.425491E-02
5.367212E+00,-1.859197E-02,2.659314E-02
5.400548E+00,-2.133623E-02,2.715865E-02
5.433885E+00,-2.373884E-02,2.573478E-02
5.467222E+00,-2.501752E-02,2.261889E-02
5.500559E+00,-2.492154E-02,1.862985E-02
5.533895E+00,-2.362019E-02,1.50138E-02
5.567232E+00,-2.172097E-02,1.291645E-02
5.600569E+00,-2.008686E-02,1.328073E-02
5.633905E+00,-1.921166E-02,1.613679E-02
5.667242E+00,-1.919669E-02,2.043821E-02
5.700579E+00,-1.973257E-02,2.482377E-02
5.733916E+00,-2.043742E-02,2.773703E-02
5.767252E+00,-2.098029E-02,2.858431E-02
5.800589E+00,-2.120421E-02,2.714597E-02
5.833926E+00,-2.107646E-02,2.361723E-02
5.867262E+00,-2.074872E-02,1.904689E-02
5.900599E+00,-2.050975E-02,1.490686E-02
5.933936E+00,-2.079303E-02,1.260573E-02
5.967273E+00,-2.16482E-02,1.290981E-02
6.000609E+00,-2.275749E-02,1.569229E-02
6.033946E+00,-2.353292E-02,1.980644E-02
6.067283E+00,-2.348213E-02,2.394231E-02
6.100619E+00,-2.248323E-02,2.688349E-02
6.133956E+00,-2.071202E-02,2.781521E-02
6.167293E+00,-1.870402E-02,2.664641E-02
6.20063E+00,-1.711169E-02,2.363219E-02
6.233966E+00,-1.655327E-02,1.973359E-02
6.267303E+00,-1.741848E-02,1.62579E-02
6.30064E+00,-1.972603E-02,1.444757E-02
6.333976E+00,-2.285525E-02,1.466546E-02
6.367313E+00,-2.562804E-02,1.662382E-02
6.40065E+00,-2.702202E-02,1.949743E-02
6.433987E+00,-2.654111E-02,2.237024E-02
6.467323E+00,-2.427787E-02,2.442812E-02
